Date,AAPL,AMZN,FB,GOOG,MSFT
2016-07-29,100.686714,758.8099980000001,123.940002,768.789978,54.237942000000004
2016-08-01,102.464508,767.73999,124.309998,772.880005,54.14225
2016-08-02,100.947594,760.580017,123.089996,771.070007,54.14225
2016-08-03,102.213295,754.6400150000001,122.510002,773.179993,54.515446
2016-08-04,102.844727,760.77002,124.360001,771.6099849999999,54.91735500000001
2016-08-05,104.408714,765.97998,125.150002,782.219971,55.462791
2016-08-08,105.27328500000002,766.5599980000001,125.260002,781.76001,55.558482999999995
2016-08-09,105.70071399999999,768.3099980000001,125.059998,784.26001,55.692459
2016-08-10,104.913849,768.5599980000001,124.879997,784.679993,55.52021
2016-08-11,104.845863,771.23999,124.900002,784.849976,55.788143000000005
2016-08-12,105.088715,772.5599980000001,124.879997,783.219971,55.443656999999995
2016-08-15,106.35157,768.48999,123.900002,782.4400019999999,55.615898
2016-08-16,106.254425,764.039978,123.300003,777.1400150000001,55.30777
2016-08-17,106.098991,764.630005,124.370003,779.909973,55.423325
2016-08-18,105.962997,764.460022,123.910004,777.5,55.461845
2016-08-19,106.23498500000001,757.3099980000001,123.559998,775.419983,55.481091000000006
2016-08-22,105.40928600000001,759.47998,124.150002,772.150024,55.529236
2016-08-23,105.73955500000001,762.450012,124.370003,772.080017,55.741074
2016-08-24,104.943001,757.25,123.480003,769.6400150000001,55.798843000000005
2016-08-25,104.496147,759.219971,123.889999,769.409973,56.010674
2016-08-26,103.88414,769.0,124.959999,769.539978,55.875877
2016-08-29,103.767578,771.289978,126.540001,772.150024,55.943279000000004
2016-08-30,102.971016,767.580017,125.839996,769.090027,55.741074
2016-08-31,103.06815300000001,769.159973,126.120003,767.049988,55.327034
2016-09-01,103.680153,770.619995,126.16999799999999,768.780029,55.452208999999996
2016-09-02,104.651573,772.4400019999999,126.510002,771.460022,55.529236
2016-09-06,104.622429,788.869995,129.729996,780.080017,55.47147
2016-09-07,105.26356499999999,784.47998,131.050003,780.349976,55.519615
2016-09-08,102.504723,784.0599980000001,130.270004,775.320007,55.298145
2016-09-09,100.183022,760.1400150000001,127.099998,759.659973,54.12344
2016-09-12,102.42701,771.48999,128.690002,769.02002,54.932258999999995
2016-09-13,104.865273,761.01001,127.209999,759.6900019999999,54.431561
2016-09-14,108.576126,761.090027,127.769997,762.48999,54.171581
2016-09-15,112.26754,769.6900019999999,128.350006,771.76001,55.067055
2016-09-16,111.636124,778.52002,129.070007,768.880005,55.124832
2016-09-19,110.334419,775.099976,128.649994,765.700012,54.816711
2016-09-20,110.324692,780.219971,128.639999,771.409973,54.701164
2016-09-21,110.305275,789.73999,129.940002,776.219971,55.615902
2016-09-22,111.344696,804.700012,130.080002,787.210022,55.673671999999996
2016-09-23,109.489258,805.75,127.959999,786.900024,55.298145
2016-09-26,109.65441100000001,799.159973,127.309998,774.210022,54.78783000000001
2016-09-27,109.858406,816.1099849999999,128.690002,783.01001,55.798843000000005
2016-09-28,110.69384,828.719971,129.229996,781.5599980000001,55.875877
2016-09-29,108.97440300000001,829.049988,128.08999599999999,775.01001,55.269264
2016-09-30,109.81955,837.3099980000001,128.270004,777.289978,55.461845
2016-10-03,109.30468799999998,836.73999,128.770004,772.5599980000001,55.288517000000006
2016-10-04,109.770973,834.030029,128.190002,776.429993,55.115207999999996
2016-10-05,109.81955,844.3599849999999,128.470001,776.469971,55.500355000000006
2016-10-06,110.635551,841.659973,128.740005,776.8599849999999,55.596644999999995
2016-10-07,110.80068200000001,839.429993,128.990005,775.080017,55.654410999999996
2016-10-10,112.733818,841.7100220000001,130.240005,785.9400019999999,55.88550600000001
2016-10-11,112.976685,831.0,128.880005,783.070007,55.067055
2016-10-12,113.98696899999999,834.090027,129.050003,786.1400150000001,54.990028
2016-10-13,113.637253,829.280029,127.82,778.1900019999999,54.807083
2016-10-14,114.26866100000001,822.960022,127.879997,778.530029,55.288517000000006
2016-10-17,114.190964,812.950012,127.540001,779.960022,55.09594
2016-10-18,114.113251,817.650024,128.570007,795.26001,55.519615
2016-10-19,113.773247,817.6900019999999,130.110001,801.5,55.394431999999995
2016-10-20,113.71495800000001,810.320007,130.0,796.969971,55.124832
2016-10-21,113.268097,818.98999,132.070007,799.369995,57.44537
2016-10-24,114.288109,838.090027,133.279999,813.1099849999999,58.735626
2016-10-25,114.870956,835.179993,132.28999299999998,807.669983,58.726002
2016-10-26,112.286957,822.590027,131.03999299999998,799.070007,58.37936
2016-10-27,111.20868700000001,818.3599849999999,129.690002,795.349976,57.869034
2016-10-28,110.470398,776.320007,131.28999299999998,795.369995,57.647572
2016-10-31,110.29553999999999,789.820007,130.990005,784.539978,57.695721
2016-11-01,108.30413100000001,785.409973,129.5,783.6099849999999,57.580177
2016-11-02,108.401276,765.5599980000001,127.16999799999999,768.700012,57.223907
2016-11-03,107.239349,767.030029,120.0,762.130005,57.012074
2016-11-04,106.272697,755.049988,120.75,762.02002,56.530636
2016-11-07,107.805664,784.929993,122.150002,782.52002,58.177155000000006
2016-11-08,108.44031499999998,787.75,124.220001,790.51001,58.2253
2016-11-09,108.264572,771.880005,123.18,785.3099980000001,57.936436
2016-11-10,105.24746699999999,742.380005,120.800003,762.5599980000001,56.521007999999995
2016-11-11,105.872368,739.01001,119.019997,754.02002,56.829131999999994
2016-11-14,103.216522,719.070007,115.08000200000001,736.080017,55.962531999999996
2016-11-15,104.583504,743.23999,117.199997,758.48999,57.067634999999996
2016-11-16,107.39556100000001,746.48999,116.339996,764.47998,57.82375699999999
2016-11-17,107.35650600000001,756.400024,117.790001,771.22998,58.783446999999995
2016-11-18,107.463921,760.159973,117.019997,760.539978,58.502323
2016-11-21,109.094528,780.0,121.769997,769.200012,58.996708
2016-11-22,109.162872,785.330017,121.470001,768.27002,59.24874499999999
2016-11-23,108.606323,780.119995,120.839996,760.98999,58.550796999999996
2016-11-25,109.153107,780.369995,120.379997,761.679993,58.676807
2016-11-28,108.938301,766.77002,120.410004,768.23999,58.75436
2016-11-29,108.830894,762.52002,120.870003,770.840027,59.219662
2016-11-30,107.913071,750.570007,118.41999799999999,758.039978,58.415073
2016-12-01,106.90735600000001,743.650024,115.099998,747.919983,57.387524
2016-12-02,107.307686,740.340027,115.400002,750.5,57.435997
2016-12-05,106.53631599999999,759.3599849999999,117.43,762.52002,58.376307999999995
2016-12-06,107.35650600000001,764.719971,117.309998,759.1099849999999,58.114567
2016-12-07,108.41103400000001,770.419983,117.949997,771.1900019999999,59.491096
2016-12-08,109.475334,767.330017,118.910004,776.419983,59.142113
2016-12-09,111.26215400000001,768.659973,119.68,789.289978,60.072722999999996
2016-12-12,110.627495,760.119995,117.769997,789.27002,60.266597999999995
2016-12-13,112.472916,774.340027,120.309998,796.099976,61.051795999999996
2016-12-14,112.472916,768.820007,120.209999,797.070007,60.760985999999995
2016-12-15,113.088043,761.0,120.57,797.849976,60.664047
2016-12-16,113.23451200000001,757.77002,119.870003,790.799988,60.392612
2016-12-19,113.88871,766.0,119.239998,794.200012,61.67220699999999
2016-12-20,114.191406,771.219971,119.089996,796.419983,61.594657999999995
2016-12-21,114.298805,770.599976,119.040001,794.5599980000001,61.594657999999995
2016-12-22,113.546967,766.340027,117.400002,791.26001,61.604351
2016-12-23,113.77153,760.590027,117.269997,789.909973,61.30384399999999
2016-12-27,114.49408700000001,771.400024,118.010002,791.549988,61.342608999999996
2016-12-28,114.005882,772.130005,116.91999799999999,785.049988,61.061493000000006
2016-12-29,113.97658500000001,765.150024,116.349998,782.789978,60.974251
2016-12-30,113.088043,749.869995,115.050003,771.820007,60.237511
2017-01-03,113.41026299999999,753.669983,116.860001,786.1400150000001,60.664047
2017-01-04,113.28333300000001,757.179993,118.690002,786.900024,60.392612
2017-01-05,113.859421,780.450012,120.66999799999999,794.02002,60.392612
2017-01-06,115.12876100000001,795.98999,123.410004,806.150024,60.916084
2017-01-09,116.183273,796.919983,124.900002,806.650024,60.72220600000001
2017-01-10,116.30043799999999,795.900024,124.349998,804.789978,60.702819999999996
2017-01-11,116.92534599999999,799.02002,126.089996,807.909973,61.25536700000001
2017-01-12,116.437141,813.6400150000001,126.620003,806.3599849999999,60.693130000000004
2017-01-13,116.232101,817.1400150000001,128.33999599999999,807.880005,60.780376000000004
2017-01-17,117.169449,809.719971,127.870003,804.6099849999999,60.615578
2017-01-18,117.159683,807.47998,127.91999799999999,806.070007,60.586498
2017-01-19,116.95463600000001,809.039978,127.550003,802.174988,60.392612
2017-01-20,117.169449,808.330017,127.040001,805.02002,60.819148999999996
2017-01-23,117.24756599999999,817.880005,128.929993,819.3099980000001,61.03241
2017-01-24,117.14016000000001,822.4400019999999,129.369995,823.869995,61.575272
2017-01-25,119.005104,836.52002,131.479996,835.669983,61.730373
2017-01-26,119.063698,839.150024,132.779999,832.150024,62.302299
2017-01-27,119.07345600000001,835.77002,132.179993,823.3099980000001,63.766079000000005
2017-01-30,118.761009,830.380005,130.979996,802.320007,63.135967
2017-01-31,118.487602,823.47998,130.320007,796.789978,62.670673
2017-02-01,125.71305100000001,832.349976,133.229996,795.695007,61.633433999999994
2017-02-02,125.498253,839.9500119999999,130.83999599999999,798.530029,61.235981
2017-02-03,126.03526299999999,810.200012,130.979996,801.48999,61.730373
2017-02-06,127.21672099999999,807.6400150000001,132.059998,801.340027,61.691596999999994
2017-02-07,128.427475,812.5,131.83999599999999,806.969971,61.488026
2017-02-08,128.925446,819.710022,134.199997,808.380005,61.400783999999994
2017-02-09,129.857056,821.3599849999999,134.139999,809.5599980000001,62.098732
2017-02-10,129.56286599999999,827.460022,134.190002,813.669983,62.040577
2017-02-13,130.71018999999998,836.530029,134.050003,819.23999,62.738533
2017-02-14,132.406754,836.3900150000001,133.850006,820.450012,62.972595
2017-02-15,132.88725300000002,842.7000119999999,133.440002,818.97998,62.933578000000004
2017-02-16,132.730377,844.1400150000001,133.83999599999999,824.159973,62.923823999999996
2017-02-17,133.09321599999998,845.070007,133.529999,828.070007,63.02135500000001
2017-02-21,134.054214,856.4400019999999,133.720001,831.659973,62.894569
2017-02-22,134.456299,855.6099849999999,136.119995,830.76001,62.767784
2017-02-23,133.88751200000002,852.1900019999999,135.360001,831.330017,63.02135500000001
2017-02-24,134.01501499999998,845.23999,135.440002,828.6400150000001,63.02135500000001
2017-02-27,134.279785,848.6400150000001,136.41000400000001,829.280029,62.641006000000004
2017-02-28,134.33862299999998,845.0399779999999,135.53999299999998,823.210022,62.397186
2017-03-01,137.08441200000001,853.080017,137.419998,835.23999,63.333443
2017-03-02,136.270508,848.909973,136.759995,830.630005,62.426449
2017-03-03,137.074615,849.8800050000001,137.169998,829.080017,62.660503000000006
2017-03-06,136.643127,846.6099849999999,137.419998,827.780029,62.680007999999994
2017-03-07,136.819656,846.0200199999999,137.300003,831.909973,62.806801
2017-03-08,136.309723,850.5,137.720001,835.369995,63.382197999999995
2017-03-09,135.995895,853.0,138.240005,838.679993,63.128631999999996
2017-03-10,136.44700600000002,852.4600220000001,138.78999299999998,843.25,63.32368100000001
2017-03-13,136.505829,854.590027,139.600006,845.5399779999999,63.109127
2017-03-14,136.299911,852.5300289999999,139.320007,845.6199949999999,62.816551000000004
2017-03-15,137.74147,852.9699710000001,139.720001,847.2000119999999,63.148140000000005
2017-03-16,137.96698,853.419983,139.990005,848.7800289999999,63.040863
2017-03-17,137.280563,852.3099980000001,139.83999599999999,852.1199949999999,63.265170999999995
2017-03-20,138.72212199999998,856.9699710000001,139.940002,848.400024,63.32368100000001
2017-03-21,137.133453,843.2000119999999,138.509995,830.460022,62.621497999999995
2017-03-22,138.682877,848.0599980000001,139.58999599999999,829.590027,63.421206999999995
2017-03-23,138.192551,847.3800050000001,139.529999,817.580017,63.265170999999995
2017-03-24,137.91798400000002,845.6099849999999,140.33999599999999,814.429993,63.372452
2017-03-27,138.15333600000002,846.820007,140.320007,819.51001,63.489475
2017-03-28,141.01681499999998,856.0,141.759995,820.919983,63.674778
2017-03-29,141.330612,874.320007,142.649994,831.409973,63.85031899999999
2017-03-30,141.14428700000002,876.340027,142.41000400000001,831.5,64.084396
2017-03-31,140.879517,886.5399779999999,142.050003,829.5599980000001,64.230675
2017-04-03,140.91876200000002,891.51001,142.279999,838.549988,63.928349
2017-04-04,141.96803300000002,906.830017,141.729996,834.570007,64.10390500000001
2017-04-05,141.232559,909.2800289999999,141.850006,831.409973,63.938095
2017-04-06,140.879517,898.2800289999999,141.169998,827.880005,64.10390500000001
2017-04-07,140.565704,894.8800050000001,140.779999,824.669983,64.055138
2017-04-10,140.399017,907.0399779999999,141.03999299999998,824.72998,63.908840000000005
2017-04-11,138.888809,902.3599849999999,139.919998,823.349976,63.86008100000001
2017-04-12,139.055542,896.2299800000001,139.580002,824.320007,63.616261
2017-04-13,138.32003799999998,884.669983,139.389999,823.5599980000001,63.343189
2017-04-17,139.084946,901.98999,141.419998,837.169983,63.86008100000001
2017-04-18,138.46713300000002,903.7800289999999,140.96000700000002,836.820007,63.772312
2017-04-19,137.957184,899.2000119999999,142.270004,838.210022,63.430969
2017-04-20,139.683151,902.0599980000001,143.800003,841.650024,63.87958100000001
2017-04-21,139.516418,898.5300289999999,143.679993,843.1900019999999,64.757317
2017-04-24,140.85990900000002,907.409973,145.470001,862.76001,65.85936
2017-04-25,141.732681,907.6199949999999,146.490005,872.2999880000001,66.239723
2017-04-26,140.899139,909.2899779999999,146.559998,871.7299800000001,66.151939
2017-04-27,141.007004,918.3800050000001,147.699997,874.25,66.581055
2017-04-28,140.869705,924.98999,150.25,905.9600220000001,66.76635
2017-05-01,143.74301100000002,948.2299800000001,152.46000700000002,912.570007,67.692863
2017-05-02,144.654999,946.9400019999999,152.779999,916.4400019999999,67.585571
2017-05-03,144.21371499999998,941.0300289999999,151.800003,927.0399779999999,67.371025
2017-05-04,143.693954,937.5300289999999,150.850006,931.659973,67.107697
2017-05-05,146.07693500000002,934.150024,150.240005,927.1300050000001,67.292992
2017-05-08,150.04853799999998,949.0399779999999,151.059998,934.2999880000001,67.234482
2017-05-09,151.009598,952.820007,150.479996,932.169983,67.332008
2017-05-10,150.293716,948.9500119999999,150.28999299999998,928.7800289999999,67.595329
2017-05-11,151.593491,947.6199949999999,150.03999299999998,930.599976,66.76635
2017-05-12,153.710602,961.349976,150.330002,932.2199710000001,66.68833199999999
2017-05-15,153.31672700000001,957.9699710000001,150.190002,937.080017,66.737099
2017-05-16,153.090256,966.070007,149.779999,943.0,68.080872
2017-05-17,147.95015,944.76001,144.850006,919.6199949999999,66.18782
2017-05-18,150.20507800000001,958.48999,147.66000400000001,930.23999,66.413414
2017-05-19,150.71713300000002,959.840027,148.059998,934.01001,66.39380600000001
2017-05-22,151.632904,970.669983,148.240005,941.8599849999999,67.139236
2017-05-23,151.445801,971.5399779999999,148.070007,948.820007,67.364853
2017-05-24,150.992844,980.349976,150.03999299999998,954.9600220000001,67.45311
2017-05-25,151.514725,993.3800050000001,151.96000700000002,969.5399779999999,68.28685
2017-05-26,151.258728,995.7800289999999,152.130005,971.4699710000001,68.62033100000001
2017-05-30,151.317795,996.7000119999999,152.380005,975.8800050000001,69.061729
2017-05-31,150.421722,994.6199949999999,151.46000700000002,964.8599849999999,68.50263199999999
2017-06-01,150.835281,995.9500119999999,151.529999,966.9500119999999,68.75765200000001
2017-06-02,153.070541,1006.7299800000001,153.610001,975.599976,70.385864
2017-06-05,151.57380700000002,1011.340027,153.630005,983.679993,70.895905
2017-06-06,152.085846,1003.0,152.809998,976.570007,71.131302
2017-06-07,152.991776,1010.070007,153.119995,980.9400019999999,71.003807
2017-06-08,152.61758400000002,1010.2700199999999,154.71000700000002,983.409973,70.57222
2017-06-09,146.69957,978.3099980000001,149.600006,949.830017,68.973434
2017-06-12,143.19409199999998,964.909973,148.440002,942.900024,68.443779
2017-06-13,144.34616100000002,980.7899779999999,150.679993,953.400024,69.297127
2017-06-14,142.938065,976.4699710000001,150.25,950.76001,68.92439300000001
2017-06-15,142.08136000000002,964.169983,149.800003,942.3099980000001,68.561485
2017-06-16,140.0923,987.7100220000001,150.639999,939.7800289999999,68.65956899999999
2017-06-19,144.099991,995.169983,152.869995,957.3699949999999,69.512909
2017-06-20,142.790359,992.590027,152.25,950.6300050000001,68.57128900000001
2017-06-21,143.637177,1002.2299800000001,153.91000400000001,959.4500119999999,68.92439300000001
2017-06-22,143.400879,1001.2999880000001,153.399994,957.090027,68.914589
2017-06-23,144.040924,1003.73999,155.070007,965.590027,69.846397
2017-06-26,143.587967,993.9799800000001,153.58999599999999,952.2700199999999,69.17942
2017-06-27,141.529938,976.7800289999999,150.580002,927.330017,67.884689
2017-06-28,143.597794,990.330017,153.240005,940.48999,68.463402
2017-06-29,141.48071299999998,975.929993,151.03999299999998,917.7899779999999,67.17848199999999
2017-06-30,141.815506,968.0,150.979996,908.7299800000001,67.610054
2017-07-03,141.30346699999998,953.659973,148.429993,898.7000119999999,66.864609
2017-07-05,141.88443,971.400024,150.33999599999999,911.7100220000001,67.757187
2017-07-06,140.54525800000002,965.1400150000001,148.820007,906.6900019999999,67.25695
2017-07-07,141.973053,978.76001,151.440002,918.590027,68.129906
2017-07-10,142.839584,996.4699710000001,153.5,928.7999880000001,68.639961
2017-07-11,143.302399,994.1300050000001,155.270004,930.090027,68.649765
2017-07-12,143.509186,1006.51001,158.899994,943.830017,69.787552
2017-07-13,145.508102,1000.6300050000001,159.259995,947.159973,70.39565999999999
2017-07-14,146.75863600000002,1001.8099980000001,159.970001,955.98999,71.38633
2017-07-17,147.27070600000002,1010.0399779999999,159.729996,953.419983,71.945412
2017-07-18,147.78276100000002,1024.449951,162.860001,965.400024,71.896385
2017-07-19,148.708359,1026.869995,164.139999,970.8900150000001,72.44564799999999
2017-07-20,148.038757,1028.699951,164.529999,968.150024,72.79875899999999
2017-07-21,147.969849,1025.670044,164.429993,972.919983,72.376991
2017-07-24,149.761978,1038.949951,166.0,980.340027,72.190636
2017-07-25,150.402039,1039.869995,165.279999,950.7000119999999,72.76933299999999
2017-07-26,151.111023,1052.800049,165.610001,947.7999880000001,72.632011
2017-07-27,148.255402,1046.0,170.440002,934.090027,71.759064
2017-07-28,147.211624,1020.0399779999999,172.449997,941.5300289999999,71.641357
2017-07-31,146.4534,987.7800289999999,169.25,930.5,71.307861
2017-08-01,147.753204,996.1900019999999,169.860001,930.830017,71.19017
2017-08-02,154.73466499999998,995.8900150000001,169.300003,930.3900150000001,70.876297
2017-08-03,153.188705,986.919983,168.58999599999999,923.650024,70.76840200000001
2017-08-04,153.99614,987.580017,169.619995,927.9600220000001,71.288246
2017-08-07,156.37912,992.2700199999999,171.979996,929.3599849999999,71.01361800000001
2017-08-08,157.629684,989.840027,171.229996,926.7899779999999,71.396149
2017-08-09,158.594666,982.01001,171.179993,922.900024,71.082275
2017-08-10,153.543152,956.919983,167.399994,907.23999,70.04257199999999
2017-08-11,155.678436,967.98999,168.080002,914.3900150000001,71.111694
2017-08-14,158.02131699999998,983.2999880000001,170.75,922.669983,72.180817
2017-08-15,159.751297,982.73999,171.0,922.2199710000001,72.200539
2017-08-16,159.108719,978.179993,170.0,926.9600220000001,72.624557
2017-08-17,156.054092,960.570007,166.91000400000001,910.9799800000001,71.391968
2017-08-18,155.698212,958.4699710000001,167.41000400000001,910.669983,71.480705
2017-08-21,155.41153,953.2899779999999,167.779999,906.659973,71.145439
2017-08-22,157.95211799999998,966.900024,169.639999,924.6900019999999,72.14138
2017-08-23,158.149826,958.0,168.71000700000002,927.0,71.707504
2017-08-24,157.44795200000002,952.4500119999999,167.740005,921.2800289999999,71.677925
2017-08-25,158.03118899999998,945.26001,166.320007,915.8900150000001,71.806107
2017-08-28,159.62278700000002,946.0200199999999,167.240005,913.8099980000001,71.815979
2017-08-29,161.046326,954.0599980000001,168.050003,921.2899779999999,72.032913
2017-08-30,161.481277,967.590027,169.919998,929.570007,72.979546
2017-08-31,162.12384,980.599976,171.970001,939.330017,73.72895799999999
2017-09-01,162.173279,978.25,172.020004,937.340027,72.910522
2017-09-05,160.22581499999998,965.2700199999999,170.720001,928.4500119999999,72.58510600000001
2017-09-06,160.05775500000001,967.7999880000001,172.08999599999999,927.8099980000001,72.37804399999999
2017-09-07,159.415192,979.4699710000001,173.21000700000002,935.9500119999999,73.304947
2017-09-08,156.815277,965.900024,170.949997,926.5,72.949966
2017-09-11,159.652451,977.9600220000001,173.509995,929.080017,73.719109
2017-09-12,159.01976000000002,982.580017,172.96000700000002,932.070007,73.640221
2017-09-13,157.823593,999.599976,173.050003,935.090027,74.162834
2017-09-14,156.469269,992.2100220000001,170.96000700000002,925.1099849999999,73.72895799999999
2017-09-15,158.050964,986.7899779999999,171.639999,920.2899779999999,74.261444
2017-09-18,156.85481299999998,974.1900019999999,170.009995,915.0,74.113541
2017-09-19,156.914124,969.8599849999999,172.520004,921.8099980000001,74.38963299999999
2017-09-20,154.284561,973.2100220000001,172.169998,931.580017,73.896599
2017-09-21,151.635208,964.650024,171.110001,932.4500119999999,73.17675799999999
2017-09-22,150.15239,955.099976,170.53999299999998,928.5300289999999,73.37397800000001
2017-09-25,148.827698,939.7899779999999,162.869995,920.9699710000001,72.239983
2017-09-26,151.38806200000002,938.599976,164.21000700000002,924.8599849999999,72.239983
2017-09-27,152.465607,950.8699949999999,167.679993,944.48999,72.82177
2017-09-28,151.526474,956.400024,168.729996,949.5,72.841492
2017-09-29,152.35685700000002,961.349976,170.869995,959.1099849999999,73.45285799999999
2017-10-02,152.050415,959.1900019999999,169.470001,953.2700199999999,73.57119
2017-10-03,152.712738,957.099976,169.96000700000002,957.7899779999999,73.226067
2017-10-04,151.724197,965.4500119999999,168.419998,951.679993,73.65007800000001
2017-10-05,153.612335,980.849976,171.240005,969.9600220000001,74.912254
2017-10-06,153.52336100000002,989.580017,172.229996,978.8900150000001,74.941841
2017-10-09,154.057175,990.98999,172.5,977.0,75.22779799999999
2017-10-10,154.116486,987.2000119999999,171.58999599999999,972.599976,75.22779799999999
2017-10-11,154.759079,995.0,172.740005,989.25,75.355988
2017-10-12,154.215363,1000.929993,172.550003,987.830017,76.046249
2017-10-13,155.194031,1002.9400019999999,173.740005,989.679993,76.41109499999999
2017-10-16,158.050964,1006.340027,174.520004,992.0,76.56886300000001
2017-10-17,158.63421599999998,1009.1300050000001,176.110001,992.179993,76.509697
2017-10-18,157.932343,997.0,176.029999,992.8099980000001,76.529427
2017-10-19,154.195572,986.6099849999999,174.559998,984.4500119999999,76.825249
2017-10-20,154.462494,982.909973,174.979996,988.2000119999999,77.71270799999999
2017-10-23,154.383408,966.2999880000001,171.270004,968.4500119999999,77.732437
2017-10-24,155.302765,975.900024,171.800003,970.5399779999999,77.762024
2017-10-25,154.62068200000002,972.909973,170.600006,973.330017,77.535217
2017-10-26,155.609222,972.429993,170.630005,972.5599980000001,77.66340600000001
2017-10-27,161.184708,1100.949951,177.880005,1019.2700199999999,82.643105
2017-10-30,164.812729,1110.849976,179.869995,1017.1099849999999,82.721985
2017-10-31,167.106186,1105.280029,180.059998,1016.6400150000001,82.021866
2017-11-01,164.980774,1103.680054,182.66000400000001,1025.5,82.021866
2017-11-02,166.18682900000002,1094.219971,178.919998,1025.579956,82.879761
2017-11-03,170.52659599999998,1111.599976,178.919998,1032.47998,82.968498
2017-11-06,172.256577,1120.660034,180.169998,1025.900024,83.29390699999999
2017-11-07,172.81016499999998,1123.170044,180.25,1033.329956,83.096687
2017-11-08,174.22383100000002,1132.880005,179.559998,1039.849976,83.38265200000001
2017-11-09,173.86795,1129.130005,179.300003,1031.26001,82.919197
2017-11-10,173.29251100000002,1125.349976,178.46000700000002,1028.069946,82.702271
2017-11-13,172.598022,1129.170044,178.770004,1025.75,82.761429
2017-11-14,169.988754,1136.839966,178.070007,1026.0,82.879761
2017-11-15,167.74658200000002,1126.689941,177.949997,1020.909973,82.235588
2017-11-16,169.75067099999998,1137.290039,179.58999599999999,1032.5,82.453613
2017-11-17,168.808151,1129.880005,179.0,1019.090027,81.66078900000001
2017-11-20,168.639496,1126.310059,178.740005,1018.3800050000001,81.789627
2017-11-21,171.774567,1139.48999,181.860001,1034.48999,82.968948
2017-11-22,173.580231,1156.160034,180.869995,1035.959961,82.364426
2017-11-24,173.590149,1186.0,182.779999,1040.609985,82.513077
2017-11-27,172.717072,1195.829956,183.029999,1054.209961,83.11760699999999
2017-11-28,171.705139,1193.599976,182.419998,1047.410034,84.118538
2017-11-29,168.14343300000002,1161.27002,175.130005,1021.659973,82.592354
2017-11-30,170.494751,1176.75,177.179993,1021.409973,83.414909
2017-12-01,169.70105,1162.349976,175.100006,1010.169983,83.50410500000001
2017-12-04,168.460922,1133.949951,171.470001,998.679993,80.352631
2017-12-05,168.30217,1141.569946,172.830002,1005.150024,80.858047
2017-12-06,167.67713899999998,1152.349976,176.059998,1018.3800050000001,82.037376
2017-12-07,167.984711,1159.790039,180.139999,1030.930054,81.749977
2017-12-08,168.034302,1162.0,179.0,1037.050049,83.405006
2017-12-11,171.308289,1168.920044,179.03999299999998,1041.099976,84.465401
2017-12-12,170.345932,1165.079956,176.96000700000002,1040.47998,84.812263
2017-12-13,170.91143799999998,1164.130005,178.300003,1040.609985,84.584328
2017-12-14,170.861832,1174.26001,178.389999,1049.150024,83.930252
2017-12-15,172.598022,1179.140015,180.179993,1064.189941,86.07086899999999
2017-12-18,175.028717,1190.579956,180.820007,1077.140015,85.60508
2017-12-19,173.163528,1187.380005,179.509995,1070.680054,85.06002
2017-12-20,172.97503700000001,1177.619995,177.889999,1064.949951,84.752792
2017-12-21,173.629822,1174.76001,177.449997,1063.630005,84.732979
2017-12-22,173.629822,1168.359985,177.199997,1060.119995,84.742889
2017-12-26,169.22483799999998,1176.76001,175.990005,1056.73999,84.633873
2017-12-27,169.25460800000002,1182.26001,177.619995,1049.369995,84.94109300000001
2017-12-28,169.73082,1186.099976,177.919998,1048.140015,84.951004
2017-12-29,167.89541599999998,1169.469971,176.46000700000002,1046.400024,84.772621
2018-01-02,170.90150500000001,1189.01001,181.419998,1065.0,85.17894
2018-01-03,170.871735,1204.199951,184.669998,1082.47998,85.575356
2018-01-04,171.665436,1209.589966,184.330002,1086.400024,86.328537
2018-01-05,173.619904,1229.140015,186.850006,1102.22998,87.398849
2018-01-08,172.97503700000001,1246.869995,188.279999,1106.939941,87.488037
2018-01-09,172.9552,1252.699951,187.869995,1106.26001,87.42858100000001
2018-01-10,172.915497,1254.329956,187.83999599999999,1102.609985,87.032166
2018-01-11,173.897705,1276.680054,187.770004,1105.52002,87.289833
2018-01-12,175.69342,1305.199951,179.369995,1122.26001,88.796204
2018-01-16,174.80053700000002,1304.859985,178.389999,1121.76001,87.557411
2018-01-17,177.687576,1295.0,177.600006,1131.97998,89.331352
2018-01-18,177.84631299999998,1293.319946,179.800003,1129.790039,89.29171
2018-01-19,177.052628,1294.579956,181.28999299999998,1137.51001,89.192604
2018-01-22,175.604141,1327.310059,185.369995,1155.810059,90.78817
2018-01-23,175.643814,1362.540039,189.350006,1169.969971,91.075562
2018-01-24,172.846054,1357.51001,186.550003,1164.23999,90.996284
2018-01-25,169.760574,1377.949951,187.479996,1170.369995,91.50170899999999
2018-01-26,170.157425,1402.050049,190.0,1175.839966,93.216187
2018-01-29,166.635422,1417.680054,185.979996,1175.579956,93.077446
2018-01-30,165.653244,1437.819946,187.119995,1163.689941,91.908028
2018-01-31,166.109604,1450.890015,186.889999,1169.939941,94.157661
2018-02-01,166.456848,1390.0,193.08999599999999,1167.699951,93.41439799999999
2018-02-02,159.234253,1429.949951,190.279999,1111.900024,90.95663499999999
2018-02-05,155.25589,1390.0,181.259995,1055.800049,87.21055600000001
2018-02-06,161.744293,1442.839966,185.309998,1080.599976,90.510681
2018-02-07,158.281815,1416.780029,180.179993,1048.579956,88.806107
